benchmark_id,scenario_id,method,feasibility,m0,m1,n_proxy_total,C_sources,nontransfer_scale,pehe_mean,pehe_sd,pehe_median,pehe_n,ate_hat_mean,ate_hat_sd,ate_hat_median,ate_hat_n,ate_abs_err_mean,ate_abs_err_sd,ate_abs_err_median,ate_abs_err_n,ate_bias_mean,ate_bias_sd,ate_bias_median,ate_bias_n,tau_corr_mean,tau_corr_sd,tau_corr_median,tau_corr_n,tau_kendall_mean,tau_kendall_sd,tau_kendall_median,tau_kendall_n,qini_auc_mean,qini_auc_sd,qini_auc_median,qini_auc_n,topk_10_ratio_mean,topk_10_ratio_sd,topk_10_ratio_median,topk_10_ratio_n,topk_20_ratio_mean,topk_20_ratio_sd,topk_20_ratio_median,topk_20_ratio_n,topk_30_ratio_mean,topk_30_ratio_sd,topk_30_ratio_median,topk_30_ratio_n,topk_10_captured_mean,topk_10_captured_sd,topk_10_captured_median,topk_10_captured_n,topk_20_captured_mean,topk_20_captured_sd,topk_20_captured_median,topk_20_captured_n,calib_slope_mean,calib_slope_sd,calib_slope_median,calib_slope_n,calib_intercept_mean,calib_intercept_sd,calib_intercept_median,calib_intercept_n,calib_r2_mean,calib_r2_sd,calib_r2_median,calib_r2_n,tau_ece_mean,tau_ece_sd,tau_ece_median,tau_ece_n,tau_mce_mean,tau_mce_sd,tau_mce_median,tau_mce_n,policy_value_mean,policy_value_sd,policy_value_median,policy_value_n,policy_regret_mean,policy_regret_sd,policy_regret_median,policy_regret_n,policy_value_top20_mean,policy_value_top20_sd,policy_value_top20_median,policy_value_top20_n,policy_regret_top20_mean,policy_regret_top20_sd,policy_regret_top20_median,policy_regret_top20_n,stage2_lambda_mean,stage2_lambda_sd,stage2_lambda_median,stage2_lambda_n,stage2_n_selected_mean,stage2_n_selected_sd,stage2_n_selected_median,stage2_n_selected_n,stepb_M_fro_norm_mean,stepb_M_fro_norm_sd,stepb_M_fro_norm_median,stepb_M_fro_norm_n,stepb_M_effective_rank_mean,stepb_M_effective_rank_sd,stepb_M_effective_rank_median,stepb_M_effective_rank_n,runtime_sec_mean,runtime_sec_sd,runtime_sec_median,runtime_sec_n,pehe_delta_vs_ProxyOnly,pehe_p_value,pehe_q_value,ate_hat_delta_vs_ProxyOnly,ate_hat_p_value,ate_hat_q_value,ate_abs_err_delta_vs_ProxyOnly,ate_abs_err_p_value,ate_abs_err_q_value,ate_bias_delta_vs_ProxyOnly,ate_bias_p_value,ate_bias_q_value,tau_corr_delta_vs_ProxyOnly,tau_corr_p_value,tau_corr_q_value,tau_kendall_delta_vs_ProxyOnly,tau_kendall_p_value,tau_kendall_q_value,qini_auc_delta_vs_ProxyOnly,qini_auc_p_value,qini_auc_q_value,topk_10_ratio_delta_vs_ProxyOnly,topk_10_ratio_p_value,topk_10_ratio_q_value,topk_20_ratio_delta_vs_ProxyOnly,topk_20_ratio_p_value,topk_20_ratio_q_value,topk_30_ratio_delta_vs_ProxyOnly,topk_30_ratio_p_value,topk_30_ratio_q_value,topk_10_captured_delta_vs_ProxyOnly,topk_10_captured_p_value,topk_10_captured_q_value,topk_20_captured_delta_vs_ProxyOnly,topk_20_captured_p_value,topk_20_captured_q_value,calib_slope_delta_vs_ProxyOnly,calib_slope_p_value,calib_slope_q_value,calib_intercept_delta_vs_ProxyOnly,calib_intercept_p_value,calib_intercept_q_value,calib_r2_delta_vs_ProxyOnly,calib_r2_p_value,calib_r2_q_value,tau_ece_delta_vs_ProxyOnly,tau_ece_p_value,tau_ece_q_value,tau_mce_delta_vs_ProxyOnly,tau_mce_p_value,tau_mce_q_value,policy_value_delta_vs_ProxyOnly,policy_value_p_value,policy_value_q_value,policy_regret_delta_vs_ProxyOnly,policy_regret_p_value,policy_regret_q_value,policy_value_top20_delta_vs_ProxyOnly,policy_value_top20_p_value,policy_value_top20_q_value,policy_regret_top20_delta_vs_ProxyOnly,policy_regret_top20_p_value,policy_regret_top20_q_value,stage2_lambda_delta_vs_ProxyOnly,stage2_lambda_p_value,stage2_lambda_q_value,stage2_n_selected_delta_vs_ProxyOnly,stage2_n_selected_p_value,stage2_n_selected_q_value,runtime_sec_delta_vs_ProxyOnly,runtime_sec_p_value,runtime_sec_q_value
gold_fair_sweep,0cb8fe452618,AnchorOnly,infeasible_no_target_treated,100,0,20000,10,0.1,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0.0,0.0,0.0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.707152273654938,3.896559845095909e-18,5.1434589955266e-16
gold_fair_sweep,0cb8fe452618,AnchorPlugin,FeasibleRestricted,100,0,20000,10,0.1,3.1193113331166016,1.1813148116265206,2.8846518250118667,100,-0.0374300391081794,0.8085008033164193,0.005151425740967018,100,0.6961530799198833,0.4743851402097211,0.6178035851381407,100,-0.09037115657238039,0.840426186605529,-0.03935890526834686,100,0.749052648732649,0.12059080312457565,0.778958680958681,100,0.5634749149149151,0.10968404646413366,0.5833573573573574,100,0.7625918061636935,0.11916427009959678,0.7927754051548808,100,0.7511131889718379,0.1390536535802933,0.7708594509342295,100,0.7526007857145456,0.1536932186214677,0.7727546105630902,100,0.7406549763481814,0.21163416531754375,0.7786657285142409,100,6.1191252063288815,1.8580789921593066,5.891739102307718,100,4.917142239855691,1.653386038780639,4.690495896974639,100,1.044474745138297,0.17743161669146473,1.0362922827348056,100,0.11079876846471773,0.8536245147531076,0.01103771610445517,100,0.5941159545882222,0.15855293327943248,0.6287799445054176,100,0.8295635380223888,0.4309577775793979,0.7145261188443698,100,1.600418979986144,0.8169463413070077,1.3516597617756934,100,1.489165469373968,0.6490323338613144,1.5795594783405573,100,0.4816599153599624,0.34905472871326176,0.3836117879975309,100,1.0098676831756095,0.6387807540845755,1.0460111181481073,100,0.3243722158568477,0.24127393418251072,0.25328315672187235,100,0.015043734831041105,0.012554323755098932,0.013704247477715762,100,28.86,1.4000000000000001,29.0,100,,,,0,,,,0,11.448529753684998,0.8695088766278763,11.383712530136108,100,-1.0624036515653836,4.2663227307182344e-18,4.442078223409337e-16,-0.018382775413295277,0.9917699870208231,1.0,-0.1759674208181996,0.0224275589899635,0.89710235959854,-0.018382775413295277,0.9917699870208231,1.0,0.2466933384933385,3.896559845095909e-18,4.442078223409337e-16,0.21238818818818814,3.896559845095909e-18,4.442078223409337e-16,0.24449710290268217,3.896559845095909e-18,4.442078223409337e-16,0.24462874856837735,3.896559845095909e-18,4.442078223409337e-16,0.25643966687360825,3.896559845095909e-18,4.442078223409337e-16,0.2617629232101617,3.896559845095909e-18,4.442078223409337e-16,1.9278207946251018,3.896559845095909e-18,4.442078223409337e-16,1.573358562935281,3.896559845095909e-18,4.442078223409337e-16,-0.19338043566512614,4.091460086977789e-07,1.1046942234840031e-05,0.06041780829658919,0.6748685607674054,1.0,0.32261780742690477,3.896559845095909e-18,4.442078223409337e-16,-0.3141281182419259,1.490247569483896e-07,1.1027832014180831e-05,-0.7363514275365268,2.597879207151489e-09,1.6106851084339231e-07,0.4979998971658756,4.531861061109546e-18,4.442078223409337e-16,-0.4979998971658756,4.531861061109546e-18,4.442078223409337e-16,0.3146717125870562,3.896559845095909e-18,4.442078223409337e-16,-0.3146717125870562,3.896559845095909e-18,4.442078223409337e-16,0.015043734831041105,3.896559845095909e-18,1.9872455209989137e-16,28.86,1.3586682861598353e-18,1.6304019433918023e-17,-2.2586225199699403,2.378601237013467e-11,9.514404948053868e-11
gold_fair_sweep,0cb8fe452618,DRLearner_PooledNoSite,infeasible_no_target_treated,100,0,20000,10,0.1,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0.0,0.0,0.0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.707152273654938,3.896559845095909e-18,5.1434589955266e-16
gold_fair_sweep,0cb8fe452618,DRLearner_PooledWithSite,infeasible_no_target_treated,100,0,20000,10,0.1,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0.0,0.0,0.0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.707152273654938,3.896559845095909e-18,5.1434589955266e-16
gold_fair_sweep,0cb8fe452618,EntropyBalancing,FeasibleRestricted,100,0,20000,10,0.1,2.6811954465053973,1.3847065678435964,2.4361393640873903,100,-0.1319809991579798,0.9346598674559736,-0.08470070802915167,100,0.6930906634710078,0.6652410249625926,0.44170110551215425,100,-0.18492211662218083,0.9451089636580914,-0.04763958401736458,100,0.8173120561120562,0.14067776252595757,0.8606165726165727,100,0.6486213413413414,0.15101294841850119,0.6726766766766767,100,0.8283219849661702,0.1366456165973139,0.8708924339993653,100,0.8230207500547173,0.15544215683552362,0.8614464242981337,100,0.8140796493302851,0.17300673992276988,0.8540162256186856,100,0.8061490705715313,0.22136967057253487,0.846897741075525,100,6.670661564174841,1.9717463151463728,6.315799958621338,100,5.295601370047717,1.7754009024461113,5.140257073289195,100,0.9601708754943921,0.14981068675500234,0.9609773871706726,100,0.18804827490977707,0.967549139618862,0.07339176601796218,100,0.7053391735751829,0.20274048627416927,0.7541028367932887,100,0.8281728649662514,0.6331295027583105,0.5918336786936816,100,1.5774876949881909,1.0556409665074182,1.1671098517486171,100,1.5927378414780713,0.6526115571676349,1.6906868361870782,100,0.37808754325585886,0.3668156806245172,0.2564930613513521,100,1.0855595092140151,0.6304527975866073,1.188162772146403,100,0.24868038981844218,0.24719672454619335,0.15938751578876012,100,,,,0,,,,0,,,,0,,,,0,5.051704912185669,1.5610076677568918,4.789512991905212,100,-1.5005195381765881,5.767203615817138e-18,4.442078223409337e-16,-0.11293373546309575,0.7001689715399704,1.0,-0.1790298372670751,0.02657396218023019,1.0,-0.11293373546309575,0.7001689715399704,1.0,0.3149527458727459,4.139373908714419e-18,4.442078223409337e-16,0.2975346146146146,4.139373908714419e-18,4.442078223409337e-16,0.3102272817051587,4.0161556854627e-18,4.442078223409337e-16,0.31653630965125684,4.0161556854627e-18,4.442078223409337e-16,0.31791853048934776,4.3971135541818935e-18,4.442078223409337e-16,0.32725701743351165,4.139373908714419e-18,4.442078223409337e-16,2.479357152471062,4.0161556854627e-18,4.442078223409337e-16,1.9518176931273095,4.531861061109546e-18,4.442078223409337e-16,-0.27768430530903127,3.6218683262649065e-11,1.4849660137686116e-09,0.1376673147416485,0.7543660885045383,1.0,0.4338410264138656,4.0161556854627e-18,4.442078223409337e-16,-0.3155187912980631,3.6316006848389984e-06,0.00021426444040550092,-0.7592827125344797,2.2004304714429118e-07,9.720988974713704e-06,0.6015722692699791,5.596247901468035e-18,4.442078223409337e-16,-0.601572269269979,5.596247901468035e-18,4.442078223409337e-16,0.39036353862546186,4.531861061109546e-18,4.442078223409337e-16,-0.39036353862546186,4.531861061109546e-18,4.442078223409337e-16,,,,,,,-8.65544736146927,3.896559845095909e-18,5.1434589955266e-16
gold_fair_sweep,0cb8fe452618,IPWTransport,FeasibleRestricted,100,0,20000,10,0.1,2.646201700933144,1.378026760852712,2.4206990240340187,100,-0.1337547275489733,0.9302621049118235,-0.10491941344064151,100,0.6903098025879012,0.6614664107241447,0.4527953544826254,100,-0.18669584501317427,0.940037995898148,-0.033076443540595746,100,0.8223759432159433,0.13770914688214345,0.8551440511440512,100,0.6542314314314315,0.1496117330853233,0.6662362362362363,100,0.8332294177199256,0.13362493825141783,0.86547864633739,100,0.8293301562661811,0.15371935581485127,0.8711969478857926,100,0.8201756473656124,0.1686675969032607,0.8555607352505192,100,0.8104017350137934,0.2247930260615427,0.8519075058276114,100,6.720975246423276,1.974500037116565,6.365569429800681,100,5.339153168366507,1.7791630927247903,5.147256617451761,100,0.9712714758850237,0.1493729847925621,0.9630367418745388,100,0.19200392368343247,0.9671078597513416,0.062100693409561605,100,0.7125517470394833,0.19967982045047974,0.7495012220366769,100,0.8177225175088257,0.6312673011994963,0.5960925229396082,100,1.5681348524188297,1.0570701531016882,1.2535002257078944,100,1.6008124849488106,0.657944988726585,1.689818019362261,100,0.3700128997851197,0.359589085327493,0.2582397197596972,100,1.0942698688777726,0.6328878970367298,1.1780779927241185,100,0.23997003015468443,0.23732800662769094,0.16235143222397935,100,,,,0,,,,0,,,,0,,,,0,1.3740012645721436,0.45454204016570066,1.3482458591461182,100,-1.5355132837488406,5.430296382634715e-18,4.442078223409337e-16,-0.1147074638540892,0.6900069147093293,1.0,-0.18181069815018172,0.027526719487495813,1.0,-0.1147074638540892,0.6900069147093293,1.0,0.32001663297663296,4.139373908714419e-18,4.442078223409337e-16,0.3031447047047047,4.139373908714419e-18,4.442078223409337e-16,0.31513471445891433,4.139373908714419e-18,4.442078223409337e-16,0.3228457158627205,4.139373908714419e-18,4.442078223409337e-16,0.324014528524675,4.3971135541818935e-18,4.442078223409337e-16,0.3315096818757736,4.2663227307182344e-18,4.442078223409337e-16,2.529670834719497,4.139373908714419e-18,4.442078223409337e-16,1.995369491446097,4.3971135541818935e-18,4.442078223409337e-16,-0.2665837049183997,1.1163086794902334e-10,4.3536038500119105e-09,0.14162296351530382,0.7674623006604582,1.0,0.4410535998781658,4.139373908714419e-18,4.442078223409337e-16,-0.32596913875548883,2.1582542412854836e-06,0.0001316535087184145,-0.7686355551038402,8.149510834101045e-08,4.074755417050522e-06,0.6096469127407184,5.94331234302936e-18,4.442078223409337e-16,-0.6096469127407184,5.94331234302936e-18,4.442078223409337e-16,0.3990738982892195,4.3971135541818935e-18,4.442078223409337e-16,-0.3990738982892195,4.3971135541818935e-18,4.442078223409337e-16,,,,,,,-12.333151009082794,3.896559845095909e-18,5.1434589955266e-16
gold_fair_sweep,0cb8fe452618,OutcomeModelTransport,FeasibleRestricted,100,0,20000,10,0.1,2.6348524842458985,1.3712274905651403,2.391774519914075,100,-0.1295709652218405,0.9336553301243413,-0.0839077916914629,100,0.680029183718246,0.654940112050115,0.4242465841300881,100,-0.1825120826860415,0.9286604424787627,0.019019743648016188,100,0.8238108729708731,0.1366246405912131,0.8557143277143278,100,0.6556229029029028,0.14874768047311712,0.6673173173173174,100,0.8346386872534808,0.13253731443861735,0.8685640647828103,100,0.8308744529617188,0.15128375021879806,0.8679429753686332,100,0.8226671030435704,0.16795179132511917,0.8600272566227833,100,0.8119362718368173,0.21808219758812147,0.853525172501038,100,6.734064850944614,1.9800858907536816,6.301761889490749,100,5.35666746036834,1.7828068973103943,5.122153796960868,100,0.9741771778371288,0.14958426869064473,0.9652812373479795,100,0.18740795696528637,0.9589015858738934,0.027254757734744048,100,0.7145779616711201,0.19839101648642435,0.7548484648536411,100,0.8061859538240747,0.6272510391998622,0.6148550731850172,100,1.552319867158877,1.0663299592288327,1.1744083946177843,100,1.6042901463906756,0.6606563686729637,1.6687808272472948,100,0.36653523834325474,0.35674255753166606,0.2606522469340292,100,1.0977727272781395,0.6336222186900969,1.1689765230178804,100,0.23646717175431786,0.23480121801785758,0.15941667345502522,100,,,,0,,,,0,,,,0,,,,0,0.2978507900238037,0.13820016384897835,0.28208887577056885,100,-1.5468625004360868,5.596247901468035e-18,4.442078223409337e-16,-0.11052370152695637,0.6698511676891292,1.0,-0.1920913170198369,0.01750703830017993,0.735295608607557,-0.11052370152695637,0.6698511676891292,1.0,0.3214515627315627,4.139373908714419e-18,4.442078223409337e-16,0.3045361761761762,4.139373908714419e-18,4.442078223409337e-16,0.31654398399246936,4.139373908714419e-18,4.442078223409337e-16,0.32439001255825817,4.139373908714419e-18,4.442078223409337e-16,0.32650598420263316,4.670683307897806e-18,4.442078223409337e-16,0.3330442186987975,4.670683307897806e-18,4.442078223409337e-16,2.5427604392408356,4.139373908714419e-18,4.442078223409337e-16,2.0128837834479305,4.9610417082651575e-18,4.442078223409337e-16,-0.26367800296629446,1.5668226528123035e-10,5.953926080686753e-09,0.13702699679715774,0.756979822125134,1.0,0.44307981450980255,4.2663227307182344e-18,4.442078223409337e-16,-0.33750570244024014,1.8518258457591688e-06,0.00011481320243706846,-0.7844505403637929,6.479152622003125e-08,3.3043678372215937e-06,0.6131245741825833,5.269204481546392e-18,4.442078223409337e-16,-0.6131245741825833,5.269204481546392e-18,4.442078223409337e-16,0.4025767566895862,4.9610417082651575e-18,4.442078223409337e-16,-0.4025767566895862,4.9610417082651575e-18,4.442078223409337e-16,,,,,,,-13.409301483631134,3.896559845095909e-18,5.1434589955266e-16
gold_fair_sweep,0cb8fe452618,ProposedA,infeasible_no_target_treated,100,0,20000,10,0.1,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0.0,0.0,0.0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.707152273654938,3.896559845095909e-18,5.1434589955266e-16
gold_fair_sweep,0cb8fe452618,ProposedB_LinearStepB,infeasible_no_target_treated,100,0,20000,10,0.1,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0.0,0.0,0.0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.707152273654938,3.896559845095909e-18,5.1434589955266e-16
gold_fair_sweep,0cb8fe452618,ProposedB_SourceDR,FeasibleRestricted,100,0,20000,10,0.1,3.938440323287941,1.1153004227552232,3.7295210624217234,100,-0.05605705885751624,0.5253522422683471,-0.03881099089016925,100,0.8591346054827416,0.6506052090127221,0.7449108085966556,100,-0.10899817632171721,1.0755716988207293,0.04108950743665507,100,0.5853305676631042,0.11075833246842673,0.6064250464250465,100,0.415349700529822,0.08524339227710095,0.4291951951951952,100,0.6016197022080866,0.1113639711623395,0.6207835273953997,100,0.5815795215684861,0.14232989102646484,0.6114942344267076,100,0.5758620770841603,0.1657094374102556,0.6066225191201393,100,0.5692295626392356,0.22465772168704307,0.6224603413740843,100,4.758195016004384,1.7642369833347689,4.543061806277659,100,3.8342098464689456,1.6623706649263013,3.6170625618815313,100,1.3278373822949083,0.2676305919841311,1.3283869529143142,100,0.13987026178209536,1.0683792046458114,-0.017882991738441233,100,0.37032518521047564,0.11520149865916052,0.3813911033944154,100,1.0839763438691208,0.5752922192744663,0.973573012139398,100,2.310140175602907,1.0280580169317537,2.027670329315296,100,1.1823233176549741,0.6630578898298899,1.2215114298883183,100,0.7885020670789564,0.3764964601307291,0.6947686083746167,100,0.7932812044982603,0.6274692888992597,0.8221096379415727,100,0.5409586945341966,0.26728994736344813,0.4703459401831708,100,0.014964655188782821,0.012321550478744154,0.014224584017327962,100,28.75,1.4864709750264078,29.0,100,7.824010410710005,1.9904828906881598,7.761592028934825,100,10.0,0.0,10.0,100,41.41265179157257,4.445563707460669,41.960492968559265,100,-0.24327466139404513,5.7735411846228725e-08,6.928249421547447e-07,-0.037009795162632135,0.9780556767995897,1.0,-0.012985895255341516,0.9890268007061765,1.0,-0.03700979516263217,0.9780556767995897,1.0,0.08297125742379398,6.16448914164949e-11,9.246733712474236e-10,0.0642629738030953,5.6223836477769627e-11,7.871337106887748e-10,0.08352499894707524,4.783742429152475e-11,7.175613643728712e-10,0.07509508116502545,3.5564577539504612e-09,4.6233950801355994e-08,0.07970095824322287,7.3265649340269615e-09,1.0257190907637746e-07,0.09033750950121577,9.756622781503912e-10,1.4634934172255868e-08,0.5668906043006051,1.678021038842044e-08,2.1814273504946573e-07,0.49042616954853663,2.8655937007974807e-08,3.725271811036725e-07,0.08998220149148492,0.044645235425910444,0.4910975896850149,0.08948930161396673,0.8662073147584464,1.0,0.09882703804915817,6.9122266279962255e-12,9.677117279194716e-11,-0.059715312395193766,0.31704318981210255,1.0,-0.026630231919763468,0.9890268007061765,1.0,0.1911577454468817,1.4881766911541784e-08,2.0834473676158498e-07,-0.19115774544688172,1.4881766911541784e-08,2.0834473676158498e-07,0.09808523390970732,2.8655937007974807e-08,3.725271811036725e-07,-0.09808523390970732,2.8655937007974807e-08,3.725271811036725e-07,0.014964655188782821,3.896559845095909e-18,1.9872455209989137e-16,28.75,1.5925506079526268e-18,1.7157375083191304e-17,27.705499517917634,3.896559845095909e-18,5.1434589955266e-16
