benchmark_id,scenario_id,rep,method,feasibility,seed,m0,m1,n_proxy_total,C_sources,nontransfer_scale,pehe,ate_hat,ate_abs_err,ate_bias,tau_corr,tau_kendall,qini_auc,topk_10_ratio,topk_20_ratio,topk_30_ratio,topk_10_captured,topk_20_captured,calib_slope,calib_intercept,calib_r2,tau_ece,tau_mce,policy_value,policy_regret,policy_value_top20,policy_regret_top20,stage2_lambda,stage2_n_selected,stepb_M_fro_norm,stepb_M_effective_rank,runtime_sec
gold_fair_dim_sweep,b84238938c9b,0,TargetOnlyDR,OracleTargetTreated,409809338,50,50,20000,10,0.1,1.9595302615588523,0.37945483757032183,0.40013768708329683,0.40013768708329683,0.8040377400377401,0.6072552552552553,0.8143953862679714,0.8533012521396064,0.8284099981097244,0.8305218242341421,4.604925680861776,3.5919554281791797,1.1015334533970975,-0.43866504715004656,0.6248562609400132,0.4486886203288014,1.1398729182102818,1.1495668668747958,0.22120905399478907,0.8533961408935443,0.1488015934422403,0.0,0.0,,,4.892381191253662
gold_fair_dim_sweep,b84238938c9b,0,ProxyOnly,FeasibleRestricted,409809338,50,50,20000,10,0.1,2.689719226858638,-0.5297368063913086,0.5090539568783335,-0.5090539568783335,0.5431497391497391,0.3774774774774775,0.5520791389607914,0.5580469169935243,0.5732693901970909,0.5971881088465445,3.011556086136842,2.4856750915923516,0.8285635475068841,0.4182377580355753,0.29125050491881466,0.584853546678067,1.1834653018202843,0.8372673247181855,0.5335085961513993,0.6321400735761787,0.3700576607596059,0.0,0.0,,,13.280194520950317
gold_fair_dim_sweep,b84238938c9b,0,Glmtrans_Auto,OracleTargetTreated,409809338,50,50,20000,10,0.1,0.5103928570757241,0.06490639631528128,0.08558924582825629,0.08558924582825629,0.9863611943611944,0.9023583583583583,0.9874168802887591,0.9841420617357711,0.9846324348232507,0.9922909131061137,5.311021215941981,4.26933019530772,1.0042982012176955,-0.08586822657993479,0.9738410925459173,0.09154595979325858,0.15881877280640389,1.355605274838356,0.015170646031228863,0.9888710943192527,0.013326640016531943,,,,,11.750916004180908
gold_fair_dim_sweep,b84238938c9b,0,Glmtrans_All,OracleTargetTreated,409809338,50,50,20000,10,0.1,0.5336040939630579,0.05438840949055802,0.07507125900353304,0.07507125900353304,0.9846984846984848,0.896936936936937,0.9860188502899176,0.9850368123698688,0.9857992760316603,0.991004249898472,5.315849827364492,4.274389576075618,1.0075221670173953,-0.07548037770353147,0.971197188768374,0.08078137430297351,0.15198507728417088,1.3542416967062123,0.01653422416337258,0.9898829704728318,0.012314763862952827,,,,,8.55369257926941
gold_fair_dim_sweep,b84238938c9b,0,Glmtrans_DR,OracleTargetTreated,409809338,50,50,20000,10,0.1,0.5703692973443714,0.09716066224530857,0.11784351175828359,0.11784351175828359,0.9825022545022546,0.8891331331331332,0.9840956068083035,0.9798151283582989,0.9859282585589221,0.9860406759221377,5.287670486549121,4.2749488395924695,0.9902287658944728,-0.11689413218163666,0.9678939155190962,0.1178435117582836,0.2660612064362571,1.354795749636728,0.015980171232856888,0.9899948231762026,0.012202911159582053,,,,,10.9808988571167
gold_fair_dim_sweep,b84238938c9b,0,Glmtrans_OptionB,FeasibleRestricted,409809338,50,50,20000,10,0.1,1.3126300641857602,-0.4671462004398644,0.4464633509268894,-0.4464633509268894,0.9189844029844031,0.7517277277277278,0.9241517255567291,0.9265241127280532,0.9335058290263027,0.930506609368405,5.000080182632897,4.047647104041601,0.9073361054495704,0.40317576466969596,0.8513417604065397,0.458842589898987,0.953535781423863,1.2758949587167998,0.09488096215278508,0.9445344760660287,0.057663258269755935,,,,,9.811981439590454
gold_fair_dim_sweep,b84238938c9b,0,AnchorOnly,OracleTargetTreated,409809338,50,50,20000,10,0.1,1.9823262945186293,0.5623482577296358,0.5830311072426109,0.5830311072426109,0.7923455283455284,0.5987347347347348,0.8012932939895278,0.8722416706674392,0.8295798581272642,0.7960507473033211,4.707139546675742,3.5970278983929633,1.0231344405955374,-0.5960407196050613,0.6291699859144065,0.583031107242611,0.9647710116605184,1.0949245618664276,0.27585135900315727,0.8544106349363012,0.14778709939948342,0.01704601236438939,2.0,,,8.956762313842773
gold_fair_dim_sweep,b84238938c9b,0,AnchorPlugin,FeasibleRestricted,409809338,50,50,20000,10,0.1,2.3611421309624148,-0.5127377614506353,0.4920549119376603,-0.4920549119376603,0.6731225651225652,0.4863143143143143,0.685443052365356,0.6667403423081353,0.714762498218662,0.6925419572739512,3.5981310434769886,3.099184028673901,0.8366142782237895,0.40828088270112944,0.4664026996536781,0.5991514455394474,1.3871115253261248,1.011597503300804,0.3591784175687809,0.7548418609924887,0.2473558733432959,0.043966290240433664,6.0,,,4.298377752304077
gold_fair_dim_sweep,b84238938c9b,0,ProposedA_FullyDirect,OracleTargetTreated,409809338,50,50,20000,10,0.1,1.8734678595340972,0.08533633326683764,0.10601918277981265,0.10601918277981265,0.8156015036015037,0.6223783783783784,0.8247989221301938,0.8635988606615298,0.8703095269506335,0.846441384733694,4.660497756743727,3.7736302515174653,1.2616705578619918,-0.12834918871164294,0.6669511219389275,0.4975461938680752,1.2346642434104855,1.147417404675179,0.22335851619440583,0.8897311055612016,0.11246662877458302,0.0,0.0,,,8.33855128288269
gold_fair_dim_sweep,b84238938c9b,0,ProposedB_SourceDR,FeasibleRestricted,409809338,50,50,20000,10,0.1,2.3840712547044176,-0.19181038539125253,0.17112753587827753,-0.17112753587827753,0.6305980230831406,0.4486811680021389,0.6439211506177814,0.7233824957893984,0.6533695308561089,0.6494120875597309,3.9038060984838325,2.8329863694554747,0.9597938805074187,0.1634155846033187,0.41608912976195944,0.32900571077173646,0.7203748482077208,0.9036367005990417,0.4671392202705432,0.7016023291488034,0.30059540518698125,0.042190164956076595,6.0,7.036372724386964,10.0,29.485148191452026
