benchmark_id,scenario_id,method,feasibility,m0,m1,n_proxy_total,C_sources,nontransfer_scale,pehe_mean,pehe_sd,pehe_median,pehe_n,ate_hat_mean,ate_hat_sd,ate_hat_median,ate_hat_n,ate_abs_err_mean,ate_abs_err_sd,ate_abs_err_median,ate_abs_err_n,ate_bias_mean,ate_bias_sd,ate_bias_median,ate_bias_n,tau_corr_mean,tau_corr_sd,tau_corr_median,tau_corr_n,tau_kendall_mean,tau_kendall_sd,tau_kendall_median,tau_kendall_n,qini_auc_mean,qini_auc_sd,qini_auc_median,qini_auc_n,topk_10_ratio_mean,topk_10_ratio_sd,topk_10_ratio_median,topk_10_ratio_n,topk_20_ratio_mean,topk_20_ratio_sd,topk_20_ratio_median,topk_20_ratio_n,topk_30_ratio_mean,topk_30_ratio_sd,topk_30_ratio_median,topk_30_ratio_n,topk_10_captured_mean,topk_10_captured_sd,topk_10_captured_median,topk_10_captured_n,topk_20_captured_mean,topk_20_captured_sd,topk_20_captured_median,topk_20_captured_n,calib_slope_mean,calib_slope_sd,calib_slope_median,calib_slope_n,calib_intercept_mean,calib_intercept_sd,calib_intercept_median,calib_intercept_n,calib_r2_mean,calib_r2_sd,calib_r2_median,calib_r2_n,tau_ece_mean,tau_ece_sd,tau_ece_median,tau_ece_n,tau_mce_mean,tau_mce_sd,tau_mce_median,tau_mce_n,policy_value_mean,policy_value_sd,policy_value_median,policy_value_n,policy_regret_mean,policy_regret_sd,policy_regret_median,policy_regret_n,policy_value_top20_mean,policy_value_top20_sd,policy_value_top20_median,policy_value_top20_n,policy_regret_top20_mean,policy_regret_top20_sd,policy_regret_top20_median,policy_regret_top20_n,stage2_lambda_mean,stage2_lambda_sd,stage2_lambda_median,stage2_lambda_n,stage2_n_selected_mean,stage2_n_selected_sd,stage2_n_selected_median,stage2_n_selected_n,runtime_sec_mean,runtime_sec_sd,runtime_sec_median,runtime_sec_n,pehe_delta_vs_ProxyOnly,pehe_p_value,pehe_q_value,ate_hat_delta_vs_ProxyOnly,ate_hat_p_value,ate_hat_q_value,ate_abs_err_delta_vs_ProxyOnly,ate_abs_err_p_value,ate_abs_err_q_value,ate_bias_delta_vs_ProxyOnly,ate_bias_p_value,ate_bias_q_value,tau_corr_delta_vs_ProxyOnly,tau_corr_p_value,tau_corr_q_value,tau_kendall_delta_vs_ProxyOnly,tau_kendall_p_value,tau_kendall_q_value,qini_auc_delta_vs_ProxyOnly,qini_auc_p_value,qini_auc_q_value,topk_10_ratio_delta_vs_ProxyOnly,topk_10_ratio_p_value,topk_10_ratio_q_value,topk_20_ratio_delta_vs_ProxyOnly,topk_20_ratio_p_value,topk_20_ratio_q_value,topk_30_ratio_delta_vs_ProxyOnly,topk_30_ratio_p_value,topk_30_ratio_q_value,topk_10_captured_delta_vs_ProxyOnly,topk_10_captured_p_value,topk_10_captured_q_value,topk_20_captured_delta_vs_ProxyOnly,topk_20_captured_p_value,topk_20_captured_q_value,calib_slope_delta_vs_ProxyOnly,calib_slope_p_value,calib_slope_q_value,calib_intercept_delta_vs_ProxyOnly,calib_intercept_p_value,calib_intercept_q_value,calib_r2_delta_vs_ProxyOnly,calib_r2_p_value,calib_r2_q_value,tau_ece_delta_vs_ProxyOnly,tau_ece_p_value,tau_ece_q_value,tau_mce_delta_vs_ProxyOnly,tau_mce_p_value,tau_mce_q_value,policy_value_delta_vs_ProxyOnly,policy_value_p_value,policy_value_q_value,policy_regret_delta_vs_ProxyOnly,policy_regret_p_value,policy_regret_q_value,policy_value_top20_delta_vs_ProxyOnly,policy_value_top20_p_value,policy_value_top20_q_value,policy_regret_top20_delta_vs_ProxyOnly,policy_regret_top20_p_value,policy_regret_top20_q_value,stage2_lambda_delta_vs_ProxyOnly,stage2_lambda_p_value,stage2_lambda_q_value,stage2_n_selected_delta_vs_ProxyOnly,stage2_n_selected_p_value,stage2_n_selected_q_value,runtime_sec_delta_vs_ProxyOnly,runtime_sec_p_value,runtime_sec_q_value
gold_fair_dim_sweep,11bc5f76312b,AnchorOnly,OracleTargetTreated,100,100,20000,10,0.1,2.8903971560872974,0.20749092744892642,2.9407689779092183,5,0.9720240816203288,0.6268736854740894,1.0070149932505068,5,0.3023205622757946,0.27125118894509836,0.17906050154385555,5,0.12052397315261221,0.4119063307864493,0.08864868694256933,5,0.7442607602607603,0.08195167642215301,0.7801351441351442,5,0.5533133133133135,0.07491416852076561,0.5851611611611611,5,0.7591527640854323,0.07904855946046234,0.7942176423682352,5,0.7591212407485373,0.10615139201198769,0.7901714798307435,5,0.7691032382304542,0.1135079942089251,0.810901173662056,5,0.7944057033911098,0.08170005866401303,0.833895003327779,5,5.969553394254857,1.312336708076338,6.682234374300618,5,4.9931095731821475,1.1850513132873775,5.573117338031686,5,1.5880527195033474,0.2740606450621576,1.5617056674475613,5,-0.6914926046911775,0.7720419096339893,-0.5309113095845805,5,0.5645579940628347,0.12060758450603754,0.620518785806478,5,1.0223907009503903,0.31356923890648697,0.9613274815559015,5,2.61280365091713,0.6895966181043711,2.5418200759930962,5,1.2351144468864381,0.3128177030206129,1.1270040739947824,5,0.38540122310475416,0.1271396233430232,0.3464042977616584,5,0.5525515159341168,0.36628070591727424,0.3531318321699636,5,0.285789836390415,0.11415773699565118,0.2701906649855968,5,0.003996266458583886,0.0034680576132265044,0.0023745538751272083,5,8.6,0.5477225575051662,9.0,5,14.04120945930481,1.3650746921035444,14.328050136566162,5,-0.4547401343000968,0.02336542758659333,1.0,0.08299687961966326,0.7194944101715809,1.0,-0.24294010226115786,0.171933899034932,1.0,0.08299687961966325,0.719494410171581,1.0,0.17235166995166992,0.024540248595656133,1.0,0.14770930930930937,0.022876560532610227,0.98414912951061,0.16797115686315192,0.024015395597634975,1.0,0.10020752293518802,0.14093253101187941,1.0,0.10393423243331387,0.16513092083250233,1.0,0.151162258193448,0.04579875330268261,1.0,0.8466089343186864,0.13701999126994005,1.0,0.72916168180047,0.157150658234918,1.0,0.46863226248456097,0.09743075265136651,1.0,-0.5298169582251324,0.013609757000671846,1.0,0.21865894385747078,0.023961811609264545,1.0,0.15119473127200755,0.16121538487427522,1.0,0.7903808994597178,0.03148550978312734,1.0,0.28257385567455756,0.007952202088121295,0.7236503900190379,-0.28257385567455756,0.007952202088121295,0.7236503900190379,0.14583233636009402,0.15715065823491814,1.0,-0.14583233636009402,0.15715065823491814,1.0,0.003996266458583886,0.06154563971500452,0.9847302354400723,8.6,3.927487244422373e-06,6.676728315518034e-05,5.354914617538452,0.0003720006594522971,0.02306404088604242
gold_fair_dim_sweep,11bc5f76312b,AnchorPlugin,FeasibleRestricted,100,100,20000,10,0.1,2.421131074519152,0.583362762513437,2.2217511163026047,5,0.6203879624835535,0.6543309406899473,0.8567336356919925,5,0.37368517660172273,0.20975407428309137,0.3564325765438988,5,-0.23111214598416324,0.38959145995058214,-0.31617798599539637,5,0.7865120105120107,0.09617339593599065,0.80792343992344,5,0.5978922922922922,0.09393348205727156,0.6146986986986988,5,0.7991843770528864,0.09402336646366422,0.8199953662042613,5,0.8063398396169452,0.10768179861995539,0.8553558659744201,5,0.8124179070646225,0.09248882628004516,0.8350357729989851,5,0.8184476385806452,0.08707682675335722,0.8524465916662253,5,6.237281751263891,0.6761314714334257,6.344443237503009,5,5.191351014010969,0.6270425100503837,5.256953848026176,5,1.0301580072096137,0.07268527028705521,1.0455245754777247,5,0.22265209484922588,0.36287462085086436,0.27017107250661926,5,0.6449403912515608,0.14034805716126425,0.6704135948753454,5,0.4404090643464652,0.1181957380860966,0.3932718400525882,5,0.8916450577890942,0.16305406967463132,0.9158109157706605,5,1.303916868345865,0.35277532504066916,1.304748126404316,5,0.3165988016453273,0.1581143425790791,0.25545773199319877,5,0.5921998040998812,0.49366041169553,0.5712357738760566,5,0.24614154822465065,0.14345183121780533,0.1928671022119296,5,0.019693548985950236,0.012427801076816965,0.015309044226531827,5,19.4,0.8944271909999159,20.0,5,8.153067445755005,0.49426687344909614,8.130272626876831,5,-0.924006215868242,0.008038248776949945,0.578753911940396,-0.2686392395171121,0.2152864607860732,1.0,-0.17157548793522975,0.4499522107144314,1.0,-0.2686392395171121,0.2152864607860732,1.0,0.21460292020292027,0.01343214793539797,0.85965746786547,0.1922882882882883,0.015715262999905798,0.8178755601643494,0.20800276983060603,0.013072486420287029,0.8235666444780828,0.14742612180359602,0.03924728481320753,1.0,0.1472489012674822,0.01023603999592206,0.7574669596982325,0.17520419338298338,0.01476144479012495,1.0,1.1143372913277214,0.039363792491591186,1.0,0.9274031226292918,0.009828465466655723,0.7469633754658349,-0.08926244980917268,0.4489354173097404,1.0,0.384327741315271,0.16435038590642465,1.0,0.29904134104619695,0.016193908171354774,0.8382246469755504,-0.4307869053319173,0.030909082380324734,1.0,-0.930777693668318,0.0003359818136981397,0.04266969033966374,0.35137627713398445,0.008513618625391009,0.7577120576597998,-0.35137627713398445,0.008513618625391009,0.7577120576597998,0.1854806245258584,0.009828465466655754,0.7469633754658372,-0.1854806245258584,0.009828465466655754,0.7469633754658372,0.019693548985950236,0.02394107992799799,0.5506448383439538,19.4,1.0813204966216285e-06,2.283414221301266e-05,-0.5332273960113525,0.06311709458668058,1.0
gold_fair_dim_sweep,11bc5f76312b,EntropyBalancing,FeasibleRestricted,100,100,20000,10,0.1,2.4697437453451228,0.8228397718021446,2.191674569919538,5,0.31467077120391485,0.7091684558856206,0.579334550605491,5,0.6228451905949568,0.3285845053696744,0.6420630449487964,5,-0.536829337263802,0.4823440367561857,-0.6420630449487964,5,0.7781323157323159,0.162521527018562,0.8111702831702833,5,0.6002714714714715,0.15446191753520783,0.6182862862862863,5,0.7903758910553819,0.15982555806859808,0.8246246557172543,5,0.8127231515960573,0.13555977647703168,0.8336602878259617,5,0.8071792376583637,0.14420777330670376,0.8305968750684457,5,0.8123222527248798,0.14583193113690446,0.8553741385929658,5,6.280798345223138,0.9135866133901812,6.189437445858818,5,5.136527681957227,0.8353400893851839,5.088056358629529,5,0.9319103189883922,0.1302204096345827,0.9564414983096733,5,0.596213888331739,0.46244370092048454,0.7140531466161301,5,0.6468931954742201,0.22546546922273716,0.676272516191237,5,0.7400413421429388,0.2965506629442,0.8500949342506852,5,1.197753465835087,0.3307787522239507,1.1732732950952642,5,1.258482347847999,0.453601588084261,1.3136491827933015,5,0.36203332214319345,0.2618304273107499,0.24655667560421324,5,0.5812351376891325,0.5561662264737484,0.5374562759967274,5,0.25710621463539923,0.21495196625147328,0.2266466000912588,5,,,,0,,,,0,1.7041049003601074,0.32178097460049565,1.8468847274780273,5,-0.8753935450422716,0.03714778824194291,1.0,-0.5743564307967508,0.12657868176211742,1.0,0.0775845260580043,0.784583432060426,1.0,-0.5743564307967508,0.12657868176211748,1.0,0.20622322542322546,0.04753955053466,1.0,0.1946674674674675,0.051001074139415924,1.0,0.19919428383310162,0.04773269059058496,1.0,0.1538094337827081,0.04427972031503048,1.0,0.14201023186122336,0.04344921781099201,1.0,0.16907880752721796,0.039931077637771484,1.0,1.1578538852869684,0.044470879301232745,1.0,0.8725797905755485,0.04243165043850797,1.0,-0.1875101380303942,0.2377611347525966,1.0,0.7578895347977842,0.07522658780999807,1.0,0.30099414526885626,0.046138663958870355,1.0,-0.1311546275354438,0.4065076101474013,1.0,-0.6246692856223249,0.006220959585923488,0.7216313119671247,0.3059417566361183,0.05003773414705814,1.0,-0.3059417566361183,0.05003773414705814,1.0,0.1745159581151098,0.04243165043850792,1.0,-0.1745159581151098,0.042431650438507905,1.0,,,,,,,-6.98218994140625,1.0660558963024683e-05,0.0012366248397108633
gold_fair_dim_sweep,11bc5f76312b,Glmtrans_Auto,OracleTargetTreated,100,100,20000,10,0.1,0.6074184001208586,0.146788820298377,0.621102294631532,5,0.883976364524037,0.40542978659977824,0.9926446817137775,5,0.09365645326418613,0.046501856460246835,0.08870010395796973,5,0.03247625605632044,0.10866670461778133,0.07657234931597046,5,0.9883744315744316,0.004971354450854253,0.9888109728109729,5,0.9125653653653654,0.018106090477910352,0.9124004004004005,5,0.98957244717876,0.004396069647950515,0.9899083902184311,5,0.99253954684823,0.004366353067669334,0.9934841806531151,5,0.9913275854790132,0.003898267829058444,0.9907570985167997,5,0.9918358948467729,0.002262424810671289,0.9928071527472188,5,7.73265867839766,0.7598317045213236,7.974553306149337,5,6.365317754084076,0.7003381040474901,6.4374280551756184,5,1.0415505607910311,0.03216294594692087,1.031024888686972,5,-0.07727649950570871,0.1322622287557056,-0.08985508835869696,5,0.979141177196925,0.008240065261815602,0.9793218147024029,5,0.1626169897685541,0.0675669767497261,0.1608915270608331,5,0.3866729033485627,0.21967665146276152,0.39868741942405883,5,1.6018543301227086,0.24240494439258883,1.5338478729058942,5,0.018661339868483617,0.007847182743680358,0.020711273064348168,5,0.8269931521145022,0.4001730352958077,0.7501599994629157,5,0.011348200210029502,0.00575022165416903,0.012011120265149389,5,,,,0,,,,0,13.742622327804565,0.5723352178263885,13.982399702072144,5,-2.737718890266536,9.537635881848004e-05,0.011728701486274468,-0.005050837476628489,0.9889767360229003,1.0,-0.45160421127276634,0.12663453084422605,1.0,-0.005050837476628533,0.9889767360229,1.0,0.4164653412653413,0.0005803248492503042,0.0557111855280292,0.5069613613613614,9.001886317174222e-05,0.010262150401578614,0.3983908399564798,0.000599047136940963,0.05685081524170493,0.3336258290348808,0.001211745277314093,0.12761283745884888,0.3261585796818729,0.0012178330478495964,0.12665463697635804,0.348592449649111,0.0009002545399664789,0.10172876301621211,2.60971421846149,0.0023959018674917097,0.22042297180923728,2.1013698627023976,0.002567217164897491,0.22334789334608174,-0.07786989622775509,0.5077416530365281,1.0,0.08439914696033639,0.8191819904897173,1.0,0.6332421269915611,0.0002383914836725937,0.025031105785622336,-0.7085789799098284,0.005235161288106208,0.6282193545727449,-1.4357498481088495,0.0005574931831761172,0.06968664789701465,0.6493137389108281,0.0012491586879834402,0.1486498838700294,-0.6493137389108281,0.0012491586879834402,0.1486498838700294,0.4202739725404796,0.0025672171648974955,0.2233478933460821,-0.4202739725404796,0.0025672171648974955,0.2233478933460821,,,,,,,5.056327486038208,0.00017697851626468584,0.012388496138528009
gold_fair_dim_sweep,11bc5f76312b,Glmtrans_DR_CrossFit,OracleTargetTreated,100,100,20000,10,0.1,0.577292544913873,0.14762270637495387,0.6037667959490884,5,0.8677834620011605,0.3853611070890536,0.972788367160314,5,0.07959545111562484,0.05677585292891144,0.06674369658477297,5,0.01628335353344389,0.10397767919515834,0.05284047275071391,5,0.9887576183576184,0.005108605754597567,0.9885338925338927,5,0.9150966966966967,0.022275104605592653,0.9102862862862863,5,0.98991982947426,0.004560213969681108,0.9897468216242283,5,0.9935740538471285,0.0034409822370598643,0.9934936569627825,5,0.9902873285435596,0.004024411424707824,0.9904108905447961,5,0.9922456798803274,0.0033229369712746647,0.9914054145066235,5,7.7402378162783325,0.7545547463703535,7.969960892351449,5,6.357715932786572,0.6898544073499556,6.416220811486617,5,0.9855893590265096,0.02029128685769862,0.9724681430288052,5,-0.006473002193746513,0.09946136360179925,-0.03962178888423788,5,0.9798256316139629,0.008765228724836028,0.9789951380869446,5,0.12193879279830208,0.033091636964307045,0.1345935748291971,5,0.24840359240729307,0.0348963857585214,0.23498250569634482,5,1.6026311880568112,0.24536472676055518,1.5358171148704842,5,0.017884481934381392,0.00769788021631422,0.02111038228902129,5,0.8254727878550018,0.4015831703858403,0.7521715511646322,5,0.012868564469530086,0.00603785744374586,0.012552110591668941,5,,,,0,,,,0,25.627545213699342,1.4557134875359872,26.02253484725952,5,-2.7678447454735213,8.426859016708529e-05,0.010617842361052746,-0.02124373999950504,0.9544297967439425,1.0,-0.4656652134213276,0.11368030282474682,1.0,-0.021243739999505084,0.9544297967439423,1.0,0.41684852804852807,0.0006074456628330809,0.05677027493328381,0.5094926926926926,0.0001294853272624362,0.014243385998867984,0.3987382222519796,0.0006254488227632734,0.057541291694221154,0.3346603360337792,0.0012339832424472096,0.1283342572145098,0.32511832274641933,0.0012954076295510918,0.13303032729675623,0.3490022346826656,0.0008546246037981739,0.09742720483299183,2.6172933563421625,0.002414254967331805,0.22042297180923728,2.0937680414048945,0.002656664757624277,0.22581650439806356,-0.13383109799227683,0.3048590995677139,1.0,0.1552026442722986,0.6920336626614458,1.0,0.633926581408599,0.00025600568810116075,0.026624591562520717,-0.7492571768800805,0.0030543966570875276,0.37874518547885344,-1.5740191590501191,0.0001302349994231207,0.01667007992615945,0.6500905968449302,0.0013329889968137993,0.15265080472143258,-0.6500905968449302,0.0013329889968137993,0.15265080472143258,0.41875360828097896,0.002656664757624287,0.2258165043980644,-0.41875360828097896,0.002656664757624287,0.2258165043980644,,,,,,,16.941250371932984,2.6245878499554078e-05,0.0028083089994522864
gold_fair_dim_sweep,11bc5f76312b,Glmtrans_OptionB,FeasibleRestricted,100,100,20000,10,0.1,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,10.358564090728759,0.9440290967265985,10.103639602661133,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6722692489624023,0.04227754654985235,0.8878284775468993
gold_fair_dim_sweep,11bc5f76312b,IPWTransport,FeasibleRestricted,100,100,20000,10,0.1,2.4681222535266434,0.8149840820592587,2.1590323498498862,5,0.30419012555806224,0.702039217128527,0.5782576226673044,5,0.6170686265980418,0.3448517408713047,0.6373581303742459,5,-0.5473099829096545,0.4695258926361289,-0.6373581303742459,5,0.7781341349341349,0.16059900965478205,0.8153601113601116,5,0.6000936936936937,0.15353964333203,0.622978978978979,5,0.7904674921615519,0.1578569297407101,0.8288683683687459,5,0.8165477658560919,0.1314917265719213,0.8378790078120263,5,0.8101314526929133,0.14228436812646422,0.8285610336122837,5,0.8102735845910425,0.14449128400461603,0.8576816181726303,5,6.3127025127978715,0.8891981491642134,6.220758961153058,5,5.156210469244015,0.8247548282561463,5.134246080612666,5,0.9364702472798176,0.1278937369707411,0.9789954967086294,5,0.6005176487422913,0.4592632972740584,0.7113971099050868,5,0.6468279799496408,0.22325152420440647,0.6838090030192321,5,0.7372638116346495,0.30771721954183295,0.840512774157349,5,1.1596408964457452,0.38457465413141756,1.152666089529693,5,1.2665321257874278,0.44430810368786483,1.3159200306025323,5,0.35398354420376466,0.2519674663565065,0.2559530314531342,5,0.58517169514649,0.5545640491110424,0.5466942203933545,5,0.2531696571780417,0.21212291421694549,0.21740865569463175,5,,,,0,,,,0,0.7094712257385254,0.20186021534762305,0.7217159271240234,5,-0.8770150368607508,0.037581670296059425,1.0,-0.5848370764426034,0.11727398385086397,1.0,0.07180796206108939,0.8003764617712747,1.0,-0.5848370764426034,0.11727398385086403,1.0,0.2062250446250446,0.047176224125878956,1.0,0.19448968968968974,0.05153718387061472,1.0,0.1992858849392716,0.04721147542704444,1.0,0.15763404804274256,0.04151735591745465,1.0,0.14496244689577303,0.04069252787392806,1.0,0.1670301393933808,0.040857836953112465,1.0,1.1897580528617013,0.04180605794614357,1.0,0.892262577862337,0.03974623245462038,1.0,-0.18295020973896878,0.24496385067342993,1.0,0.7621932952083366,0.07234657989841271,1.0,0.30092892974427693,0.04612382054410102,1.0,-0.1339321580437331,0.41373719598222447,1.0,-0.6627818550116669,0.007003649112598634,0.7962812901853333,0.31399153457554707,0.04363425480891034,1.0,-0.31399153457554707,0.04363425480891034,1.0,0.17845251557246739,0.03974623245462038,1.0,-0.17845251557246739,0.03974623245462038,1.0,,,,,,,-7.976823616027832,5.334335932447692e-06,0.0006507889837586184
gold_fair_dim_sweep,11bc5f76312b,OutcomeModelTransport,FeasibleRestricted,100,100,20000,10,0.1,2.461664664226846,0.816472797942963,2.1413482367802237,5,0.3079884548242374,0.6938477026061531,0.5805214742228122,5,0.6040126847416799,0.34537458795766784,0.6217391899512511,5,-0.5435116536434792,0.4539456058936545,-0.6217391899512511,5,0.7788436380436381,0.15955425902743897,0.8183503103503104,5,0.6006942942942943,0.15297096610018113,0.6261021021021022,5,0.7911471240791906,0.15680673045156365,0.8317422269569847,5,0.8190164876445312,0.13285940642524816,0.836505153221564,5,0.8124048770184389,0.13908120468987106,0.831274586657873,5,0.8126304017115136,0.1428517978034397,0.8568194768423002,5,6.330879264069701,0.8924697659250959,6.210558898643726,5,5.171843154731107,0.8075879203243854,5.161786951728963,5,0.938509659663627,0.12795346702697297,0.9883676445204856,5,0.5950058505762388,0.4474043636259037,0.6997650602925979,5,0.6475908557323551,0.22236732977443535,0.6882719843431734,5,0.7267928025437743,0.30066047078460306,0.8257597365075214,5,1.165746931207733,0.4003122375032333,1.191692256635174,5,1.2662873788155813,0.44613737771442374,1.3177216569888734,5,0.35422829117561105,0.25334294835425475,0.25200651011044584,5,0.5882982322439084,0.550274275230013,0.5522023946166145,5,0.2500431200806232,0.20766448204437496,0.21190048147137175,5,,,,0,,,,0,0.06542625427246093,0.03196042248119975,0.06536126136779785,5,-0.8834726261605483,0.038051112748468244,1.0,-0.5810387471764281,0.11702099315415157,1.0,0.05875202020472743,0.8342794256824899,1.0,-0.5810387471764281,0.11702099315415157,1.0,0.20693454773454772,0.046857113313087013,1.0,0.1950902902902903,0.05142584705397186,1.0,0.1999655168569102,0.046866901886700285,1.0,0.16010276983118193,0.04173658737817145,1.0,0.14723587122129858,0.03561432444618823,1.0,0.16938695651385186,0.039729221697031566,1.0,1.2079348041335312,0.0417617248206874,1.0,0.9078952633494289,0.034219077999772446,1.0,-0.1809107973551593,0.2496718277379915,1.0,0.7566814970422839,0.07307003578644096,1.0,0.30169180552699126,0.04613489246471527,1.0,-0.14440316713460818,0.3793781868524291,1.0,-0.6566758202496787,0.00878967690823873,0.9492851060897829,0.31374678760370067,0.044732982071183744,1.0,-0.31374678760370067,0.044732982071183744,1.0,0.1815790526698858,0.03421907799977245,1.0,-0.1815790526698859,0.03421907799977241,1.0,,,,,,,-8.620868587493897,9.127042115995495e-07,0.00012777858962393694
gold_fair_dim_sweep,11bc5f76312b,ProxyOnly,FeasibleRestricted,100,100,20000,10,0.1,3.3451372903873944,0.44478464885803687,3.2463646427224746,5,0.8890272020006655,1.0265687752614583,1.0778360593175391,5,0.5452606645369524,0.49936713490790147,0.5875681206449177,5,0.03752709353294894,0.7869203723083655,-0.026684259646600372,5,0.5719090903090903,0.09560340935256909,0.5542573582573583,5,0.405604004004004,0.0766038370864337,0.391059059059059,5,0.5911816072222804,0.0921622289006977,0.5723408908306857,5,0.6589137178133493,0.09087326463497429,0.6501567631138009,5,0.6651690057971403,0.0921073755535924,0.6644399269463723,5,0.6432434451976617,0.08782826314286787,0.6184327406292349,5,5.1229444599361695,0.8213657964466033,5.052925557179527,5,4.263947891381678,0.7424836921162344,4.26954711190528,5,1.1194204570187865,0.2543103234401938,1.1753333923134182,5,-0.1616756464660451,0.8246576719938581,-0.40838044178757427,5,0.3458990502053639,0.11704524369568017,0.2917269482292113,5,0.8711959696783825,0.25598327530782244,0.7743617192796071,5,1.822422751457412,0.23192768881245895,1.812864409047703,5,0.9525405912118806,0.265736362150113,1.016267212166977,5,0.6679750787793116,0.18247481086668818,0.7150075676646445,5,0.4067191795740227,0.44433362675362115,0.37375442665187747,5,0.43162217275050907,0.1450819720420402,0.39034844943610875,5,0.0,0.0,0.0,5,0.0,0.0,0.0,5,8.686294841766358,0.378869628325793,8.810622930526733,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gold_fair_dim_sweep,11bc5f76312b,TargetOnlyDR,OracleTargetTreated,100,100,20000,10,0.1,2.8766125136166574,0.20548773998632575,2.9776072227055734,5,0.8476379660483412,0.6687782220837808,0.8508043453316207,5,0.3108582335828062,0.3009576134941075,0.20240892975500624,5,-0.003862142419375503,0.45972588753817445,0.03457995836199029,5,0.747519361119361,0.09618347502691504,0.7835439395439395,5,0.556534934934935,0.08831987643529922,0.5876676676676676,5,0.7607813217449044,0.09154743492014361,0.7975100931123302,5,0.7378083683548844,0.11091120248507812,0.7750341357008905,5,0.7696904512773453,0.09715927082658672,0.8148722380994856,5,0.7894420084254843,0.07970123268226842,0.8273085956290949,5,5.806767744163829,1.3633238496793245,6.224003251429765,5,4.978058180890943,1.0561635876091362,5.359595284722993,5,1.584082111281816,0.26134903515904556,1.6300078170573251,5,-0.47929660505082267,0.851378570920465,-0.28294823449084966,5,0.570640124788455,0.13113618560982662,0.6354348421576824,5,1.0212195641020336,0.4179968615969188,1.0461431721928505,5,2.353742716949746,0.7486471589643111,2.5779121461033068,5,1.2396506142854742,0.29223233893936307,1.1362604579660573,5,0.38086505570571827,0.11667711002391172,0.3881405503250175,5,0.5495412374758757,0.39387942981406887,0.3001458134474668,5,0.28880011484865603,0.10719182319566252,0.2645166766175664,5,0.0,0.0,0.0,5,0.0,0.0,0.0,5,15.601997375488281,1.05274370869825,15.521424055099487,5,-0.4685247767707372,0.03192745698700594,1.0,-0.041389235952324424,0.8727947240792222,1.0,-0.23440243095414637,0.29419092884538056,1.0,-0.041389235952324445,0.872794724079222,1.0,0.17561027081027075,0.02979219282056992,1.0,0.15093093093093096,0.029021251671566807,1.0,0.16959971452262412,0.029041569185198485,1.0,0.07889465054153495,0.2837605910611419,1.0,0.10452144548020495,0.1451369714674007,1.0,0.1461985632278225,0.05262072215436412,1.0,0.6838232842276591,0.2699983462308022,1.0,0.7141102895092648,0.15298338410724888,1.0,0.46466165426302963,0.08609866763550053,1.0,-0.3176209585847776,0.15823825982244374,1.0,0.22474107458309125,0.023402447630020893,1.0,0.150023594423651,0.38772680025588324,1.0,0.5313199654923342,0.1274042356853113,1.0,0.28711002307359346,0.00892807546771895,0.7856706411592675,-0.28711002307359346,0.00892807546771895,0.7856706411592675,0.142822057901853,0.15298338410724874,1.0,-0.142822057901853,0.15298338410724874,1.0,0.0,,,0.0,,,6.915702533721924,0.00017731046762284013,0.012388496138528009
