benchmark_id,scenario_id,method,feasibility,m0,m1,n_proxy_total,C_sources,nontransfer_scale,pehe_mean,pehe_sd,pehe_median,pehe_n,ate_hat_mean,ate_hat_sd,ate_hat_median,ate_hat_n,ate_abs_err_mean,ate_abs_err_sd,ate_abs_err_median,ate_abs_err_n,ate_bias_mean,ate_bias_sd,ate_bias_median,ate_bias_n,tau_corr_mean,tau_corr_sd,tau_corr_median,tau_corr_n,tau_kendall_mean,tau_kendall_sd,tau_kendall_median,tau_kendall_n,qini_auc_mean,qini_auc_sd,qini_auc_median,qini_auc_n,topk_10_ratio_mean,topk_10_ratio_sd,topk_10_ratio_median,topk_10_ratio_n,topk_20_ratio_mean,topk_20_ratio_sd,topk_20_ratio_median,topk_20_ratio_n,topk_30_ratio_mean,topk_30_ratio_sd,topk_30_ratio_median,topk_30_ratio_n,topk_10_captured_mean,topk_10_captured_sd,topk_10_captured_median,topk_10_captured_n,topk_20_captured_mean,topk_20_captured_sd,topk_20_captured_median,topk_20_captured_n,calib_slope_mean,calib_slope_sd,calib_slope_median,calib_slope_n,calib_intercept_mean,calib_intercept_sd,calib_intercept_median,calib_intercept_n,calib_r2_mean,calib_r2_sd,calib_r2_median,calib_r2_n,tau_ece_mean,tau_ece_sd,tau_ece_median,tau_ece_n,tau_mce_mean,tau_mce_sd,tau_mce_median,tau_mce_n,policy_value_mean,policy_value_sd,policy_value_median,policy_value_n,policy_regret_mean,policy_regret_sd,policy_regret_median,policy_regret_n,policy_value_top20_mean,policy_value_top20_sd,policy_value_top20_median,policy_value_top20_n,policy_regret_top20_mean,policy_regret_top20_sd,policy_regret_top20_median,policy_regret_top20_n,stage2_lambda_mean,stage2_lambda_sd,stage2_lambda_median,stage2_lambda_n,stage2_n_selected_mean,stage2_n_selected_sd,stage2_n_selected_median,stage2_n_selected_n,stepb_M_fro_norm_mean,stepb_M_fro_norm_sd,stepb_M_fro_norm_median,stepb_M_fro_norm_n,stepb_M_effective_rank_mean,stepb_M_effective_rank_sd,stepb_M_effective_rank_median,stepb_M_effective_rank_n,runtime_sec_mean,runtime_sec_sd,runtime_sec_median,runtime_sec_n,pehe_delta_vs_ProxyOnly,pehe_p_value,pehe_q_value,ate_hat_delta_vs_ProxyOnly,ate_hat_p_value,ate_hat_q_value,ate_abs_err_delta_vs_ProxyOnly,ate_abs_err_p_value,ate_abs_err_q_value,ate_bias_delta_vs_ProxyOnly,ate_bias_p_value,ate_bias_q_value,qini_auc_delta_vs_ProxyOnly,qini_auc_p_value,qini_auc_q_value,topk_10_captured_delta_vs_ProxyOnly,topk_10_captured_p_value,topk_10_captured_q_value,topk_20_captured_delta_vs_ProxyOnly,topk_20_captured_p_value,topk_20_captured_q_value,calib_slope_delta_vs_ProxyOnly,calib_slope_p_value,calib_slope_q_value,calib_intercept_delta_vs_ProxyOnly,calib_intercept_p_value,calib_intercept_q_value,calib_r2_delta_vs_ProxyOnly,calib_r2_p_value,calib_r2_q_value,tau_ece_delta_vs_ProxyOnly,tau_ece_p_value,tau_ece_q_value,tau_mce_delta_vs_ProxyOnly,tau_mce_p_value,tau_mce_q_value,policy_value_delta_vs_ProxyOnly,policy_value_p_value,policy_value_q_value,policy_regret_delta_vs_ProxyOnly,policy_regret_p_value,policy_regret_q_value,policy_value_top20_delta_vs_ProxyOnly,policy_value_top20_p_value,policy_value_top20_q_value,policy_regret_top20_delta_vs_ProxyOnly,policy_regret_top20_p_value,policy_regret_top20_q_value,stage2_lambda_delta_vs_ProxyOnly,stage2_lambda_p_value,stage2_lambda_q_value,stage2_n_selected_delta_vs_ProxyOnly,stage2_n_selected_p_value,stage2_n_selected_q_value,runtime_sec_delta_vs_ProxyOnly,runtime_sec_p_value,runtime_sec_q_value
l1tcl_gold_dim_sweep,4bd4e19c6458,EntropyBalancing,FeasibleRestricted,50,50,5000,10,,0.30968601248009686,0.17611788261666975,0.21336260533212575,5,-0.03705440541618261,0.24026487957691403,-0.14841591292588083,5,0.16770087441539067,0.1539274392440271,0.11907360407397441,5,0.029945594583817358,0.24026487957691403,-0.08141591292588085,5,,,,0,,,,0,0.0,0.0,0.0,5,,,,0,,,,0,,,,0,-0.06699999999999999,0.0,-0.06699999999999999,5,-0.06699999999999999,0.0,-0.06699999999999999,5,-1.583824166778005e-17,2.4302316442918e-17,-2.3743032326670777e-17,5,-0.06700000000000024,1.8358587643600646e-17,-0.06700000000000024,5,1.0,0.0,1.0,5,0.25225377833220963,0.148366055867339,0.16969802184371344,5,0.5990140834952382,0.3308562420638036,0.40902553740729075,5,0.16593424464098291,0.11304665372583048,0.13618233480722022,5,0.0251652,0.020006294239563713,0.020167000000000018,5,0.17769944464098292,0.13122234687504014,0.15500933480722023,5,2.7755575615628915e-18,6.206335383118184e-18,0.0,5,,,,0,,,,0,,,,0,,,,0,2.626569318771362,0.6856325509392478,2.425746202468872,5,-0.17279824763424856,0.12715659043539,1.0,0.24563553130926358,0.34846936764285225,1.0,-0.05391915551866002,0.6403677287034798,1.0,0.24563553130926358,0.34846936764285225,1.0,0.0,,,0.0,,,0.0,,,-1.7025008963376652e-17,0.11361986572840345,1.0,-1.1102230246251566e-17,0.43199999999999994,1.0,0.0,,,-0.14425428630819384,0.13184522425171094,1.0,-0.29518071825552256,0.16714042890104103,1.0,-0.007396799999999977,0.6307386941527616,1.0,0.007396799999999977,0.6307386941527616,1.0,-2.7755575615628915e-18,0.373900966300059,1.0,2.7755575615628915e-18,0.373900966300059,1.0,,,,,,,-4.218651962280274,0.00013934471099580519,0.013934471099580518
l1tcl_gold_dim_sweep,4bd4e19c6458,IPWTransport,FeasibleRestricted,50,50,5000,10,,0.2047182375531183,0.12051847744405059,0.15649649996726844,5,-0.05297857802474224,0.19932596469557048,-0.15642046414539287,5,0.1382664986839414,0.12680520384307833,0.10187414582081303,5,0.014021421975257747,0.19932596469557048,-0.0894204641453929,5,,,,0,,,,0,0.0,0.0,0.0,5,,,,0,,,,0,,,,0,-0.06699999999999999,0.0,-0.06699999999999999,5,-0.06699999999999999,0.0,-0.06699999999999999,5,-3.651897343910161e-17,5.237410981341702e-17,-4.5681364692062153e-17,5,-0.06700000000000024,2.0816681711721685e-17,-0.06700000000000024,5,1.0,0.0,1.0,5,0.17117083413962225,0.11034241956047862,0.1261623022645559,5,0.38104577763546027,0.19366551916089844,0.31532772133629977,5,0.16995424464098294,0.10826333637260817,0.1458303348072202,5,0.021145199999999986,0.024624601066819313,0.011390000000000011,5,0.17769944464098292,0.13122234687504014,0.1550093348072202,5,8.326672684688674e-18,1.2412670766236363e-17,0.0,5,,,,0,,,,0,,,,0,,,,0,1.1336801052093506,0.21592473598996692,1.231097936630249,5,-0.2777660225612272,0.02356824209685023,1.0,0.2297113587007039,0.34197465263641963,1.0,-0.08335353125010929,0.5045339705572937,1.0,0.22971135870070394,0.34197465263641963,1.0,0.0,,,0.0,,,0.0,,,-3.770574073469822e-17,0.15713346600842923,1.0,-1.1102230246251566e-17,0.45565953995797087,1.0,0.0,,,-0.22533723050078117,0.028987834416715364,1.0,-0.5131490241153005,0.03043525966299451,1.0,-0.0033767999999999646,0.8438105646034915,1.0,0.0033767999999999646,0.8438105646034915,1.0,-8.326672684688674e-18,0.20799999999999982,1.0,8.326672684688674e-18,0.20799999999999982,1.0,,,,,,,-5.711541175842285,1.113061686753134e-06,0.00018476824000102023
l1tcl_gold_dim_sweep,4bd4e19c6458,OutcomeModelTransport,FeasibleRestricted,50,50,5000,10,,0.06554352284536615,0.019467327517240108,0.06135900880705793,5,-0.08208014076692724,0.05026788761732297,-0.10286579145551907,5,0.043609032770658196,0.020831206361017904,0.04146984101477107,5,-0.015080140766927267,0.05026788761732297,-0.03586579145551909,5,,,,0,,,,0,0.0,0.0,0.0,5,,,,0,,,,0,,,,0,-0.06699999999999999,0.0,-0.06699999999999999,5,-0.06699999999999999,0.0,-0.06699999999999999,5,-1.8385155702091125e-16,2.1304549463679811e-16,-1.3636399656979628e-16,5,-0.06700000000000024,2.1942709178604383e-17,-0.06700000000000024,5,1.0,0.0,1.0,5,0.05420131748809178,0.01709784493662952,0.04994821781530161,5,0.12616642474162662,0.03467099402118927,0.1207275901851503,5,0.18316664464098292,0.11765194876425489,0.1674713348072202,5,0.007932800000000007,0.015577579247110267,0.001474000000000003,5,0.17769944464098292,0.13122234687504014,0.15500933480722023,5,2.7755575615628915e-18,6.206335383118184e-18,0.0,5,,,,0,,,,0,,,,0,,,,0,0.14168906211853027,0.05744624371946133,0.12563514709472656,5,-0.41694073726897934,0.006985521143191929,0.8033349314670719,0.2006097959585189,0.25397439111135317,1.0,-0.17801099716339247,0.2378205461052646,1.0,0.20060979595851897,0.25397439111135295,1.0,0.0,,,0.0,,,0.0,,,-1.8503832431650784e-16,0.11776186105660988,1.0,-8.326672684688674e-18,0.373900966300059,1.0,0.0,,,-0.3423067471523117,0.008316257313544044,0.9896346203117412,-0.7680283770091341,0.009009701115897729,0.7873070644466209,0.009835600000000016,0.44164097014066894,1.0,-0.009835600000000016,0.44164097014066894,1.0,-2.7755575615628915e-18,0.373900966300059,1.0,2.7755575615628915e-18,0.373900966300059,1.0,,,,,,,-6.7035322189331055,6.471614149817613e-08,1.119589247918447e-05
l1tcl_gold_dim_sweep,4bd4e19c6458,ProposedA_FullyDirect,OracleTargetTreated,50,50,5000,10,,0.35644746663279925,0.02750501317418835,0.3594886595035259,5,-0.10923100834496861,0.12793171897447397,-0.03659817041560274,5,0.09894162842096174,0.0797435891392858,0.074481050270625,5,-0.04223100834496864,0.12793171897447397,0.030401829584397237,5,,,,0,,,,0,0.0,0.0,0.0,5,,,,0,,,,0,,,,0,-0.06699999999999999,0.0,-0.06699999999999999,5,-0.06699999999999999,0.0,-0.06699999999999999,5,-1.7038495386595907e-17,1.829909957695424e-17,-1.0213856401151484e-17,5,-0.06700000000000024,1.2018516789897274e-17,-0.06700000000000024,5,1.0,0.0,1.0,5,0.2761763932156028,0.018237618320889454,0.2796683783497588,5,0.7129259550324609,0.10752513328758674,0.672483324492853,5,0.1660816446409829,0.13855173187066921,0.1499843348072202,5,0.025017800000000014,0.00936174867212316,0.029748000000000004,5,0.17769944464098292,0.13122234687504014,0.15500933480722023,5,2.7755575615628915e-18,6.206335383118184e-18,0.0,5,0.0,0.0,0.0,5,0.0,0.0,0.0,5,,,,0,,,,0,8.483818292617798,0.4374520940587509,8.465457677841187,5,-0.12603679348154623,0.1748861919581073,1.0,0.17345892838047755,0.08493465986781533,1.0,-0.12267840151308892,0.27488565887763994,1.0,0.17345892838047755,0.08493465986781533,1.0,0.0,,,0.0,,,0.0,,,-1.8225262682192515e-17,0.05482998127655856,1.0,-1.1102230246251566e-17,0.24198153056802083,1.0,0.0,,,-0.1203316714248007,0.14269252140894606,1.0,-0.1812688467182999,0.2354136565981676,1.0,-0.007249399999999992,0.027623851138504154,1.0,0.007249399999999992,0.027623851138504154,1.0,-2.7755575615628915e-18,0.373900966300059,1.0,2.7755575615628915e-18,0.373900966300059,1.0,0.0,,,0.0,,,1.638597011566162,0.0015901502123889808,0.08360419050259967
l1tcl_gold_dim_sweep,4bd4e19c6458,ProposedB_LinearStepB,OracleTargetTreated,50,50,5000,10,,0.3371797146086918,0.035260639345796055,0.3386769344348666,5,-0.08407900372578359,0.12041660157376459,-0.04583546790426097,5,0.08211989659879809,0.08021955262378251,0.03761521318431236,5,-0.01707900372578361,0.12041660157376459,0.021164532095739007,5,,,,0,,,,0,0.0,0.0,0.0,5,,,,0,,,,0,,,,0,-0.06699999999999999,0.0,-0.06699999999999999,5,-0.06699999999999999,0.0,-0.06699999999999999,5,-1.1624459644483834e-17,2.4249618241142947e-17,-1.504875178807008e-17,5,-0.06700000000000025,1.8358587643600646e-17,-0.06700000000000025,5,1.0,0.0,1.0,5,0.2605918304413701,0.01665318478626437,0.2687667578697368,5,0.6677888192035045,0.1293321189326769,0.6151546457029451,5,0.1649560446409829,0.13982157149305216,0.14395433480722022,5,0.02614340000000001,0.00975895882253837,0.027336000000000027,5,0.17769944464098292,0.13122234687504014,0.1550093348072202,5,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,5,0.1088316770021378,0.016847657347891284,0.10350141546575299,5,0.4,0.894427190999916,0.0,5,0.16616199488739355,0.22691331985516017,0.0035886802676993817,5,3.4,2.302172886644268,3.0,5,24.322278118133546,2.9737752090285277,25.079488039016724,5,-0.1453045455056537,0.1160753700185283,1.0,0.19861093299966256,0.09254012432168973,1.0,-0.13950013333525257,0.2830913078276811,1.0,0.1986109329996626,0.0925401243216897,1.0,0.0,,,0.0,,,0.0,,,-1.2811226940080442e-17,0.2194948645528801,1.0,-2.4980018054066023e-17,0.03668198940044105,1.0,0.0,,,-0.13591623419903337,0.11441411411722964,1.0,-0.22640598254725627,0.1627356959844595,1.0,-0.00837499999999999,0.0933772073131084,1.0,0.00837499999999999,0.0933772073131084,1.0,-1.3877787807814457e-17,0.08900934250008564,1.0,1.3877787807814457e-17,0.08900934250008564,1.0,0.1088316770021378,0.00013353560408004662,0.008145671848882844,0.4,0.373900966300059,1.0,17.47705683708191,0.00018533103089343002,0.016555392454967278
l1tcl_gold_dim_sweep,4bd4e19c6458,ProposedB_SourceDR,FeasibleRestricted,50,50,5000,10,,0.10567792861193284,0.046089772745886944,0.08601950684120498,5,-0.06888527134885072,0.08438242041540486,-0.08240813543410913,5,0.05855794680945703,0.05327799045630035,0.046940318351037305,5,-0.0018852713488507588,0.08438242041540486,-0.015408135434109155,5,,,,0,,,,0,0.0,0.0,0.0,5,,,,0,,,,0,,,,0,-0.06699999999999999,0.0,-0.06699999999999999,5,-0.06699999999999999,0.0,-0.06699999999999999,5,-5.92417418694893e-17,9.013346390656641e-17,-1.001812292604226e-16,5,-0.06700000000000025,2.6874220530932865e-17,-0.06700000000000025,5,1.0,0.0,1.0,5,0.08048678909459074,0.042174551131666974,0.06109208066957875,5,0.21983902006783235,0.09136011583682868,0.17863449724157898,5,0.17794064464098291,0.11208486481300596,0.1673373348072202,5,0.013158799999999995,0.021575955811968084,0.004689999999999986,5,0.17769944464098292,0.13122234687504014,0.15500933480722023,5,2.7755575615628915e-18,6.206335383118184e-18,0.0,5,0.08202857467086336,0.046079141445337826,0.10392632370570098,5,2.4,3.7815340802378072,1.0,5,0.16616199488739355,0.22691331985516017,0.003588680267699382,5,3.4,2.302172886644268,3.0,5,25.82218208312988,5.616204660948533,25.671024560928345,5,-0.37680633150241266,0.004968708107946928,0.6658068864648884,0.21380466537659543,0.23368886631457722,1.0,-0.16306208312459364,0.204465722745045,1.0,0.21380466537659543,0.23368886631457722,1.0,0.0,,,0.0,,,0.0,,,-6.042850916508591e-17,0.19405945023292406,1.0,-1.9428902930940238e-17,0.10793882229227654,1.0,0.0,,,-0.3160212755458127,0.005174370846998143,0.7451094019677326,-0.6743557816829283,0.006853819147054917,0.6899431715822081,0.004609600000000026,0.7551917610215895,1.0,-0.004609600000000026,0.7551917610215895,1.0,-2.7755575615628915e-18,0.373900966300059,1.0,2.7755575615628915e-18,0.373900966300059,1.0,0.08202857467086336,0.016393256589179787,0.48841692906482786,2.4,0.22886008250145246,1.0,18.976960802078246,0.001577437556652824,0.08360419050259967
l1tcl_gold_dim_sweep,4bd4e19c6458,ProxyOnly,FeasibleRestricted,50,50,5000,10,,0.48248426011434553,0.18586894364111795,0.4584672846274689,5,-0.2826899367254462,0.29388406124979044,-0.08920475610173761,5,0.22162002993405067,0.28831619860405416,0.022204756101737638,5,-0.21568993672544617,0.29388406124979044,-0.022204756101737638,5,,,,0,,,,0,0.0,0.0,0.0,5,,,,0,,,,0,,,,0,-0.06699999999999999,0.0,-0.06699999999999999,5,-0.06699999999999999,0.0,-0.06699999999999999,5,1.1867672955966057e-18,1.3050170372460773e-17,-3.0020164048740764e-18,5,-0.06700000000000023,1.3877787807814457e-17,-0.06700000000000024,5,1.0,0.0,1.0,5,0.39650806464040345,0.15941919218689954,0.3736239715570126,5,0.8941948017507608,0.3682232097930284,0.8552377228868223,5,0.1733310446409829,0.14005687606215947,0.1642553348072202,5,0.017768400000000024,0.0129227872883523,0.025795,5,0.17769944464098292,0.13122234687504014,0.15500933480722023,5,0.0,0.0,0.0,5,0.0,0.0,0.0,5,0.0,0.0,0.0,5,,,,0,,,,0,6.845221281051636,0.15302436358119098,6.866897821426392,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l1tcl_gold_dim_sweep,4bd4e19c6458,TargetOnlyDR,OracleTargetTreated,50,50,5000,10,,0.35471522778704473,0.0370868091629129,0.347882974145532,5,-0.059892598896979274,0.12893871929013945,0.012602365034337221,5,0.1023825919918975,0.05987982416061532,0.09183930568514664,5,0.0071074011030207,0.12893871929013945,0.0796023650343372,5,,,,0,,,,0,0.0,0.0,0.0,5,,,,0,,,,0,,,,0,-0.06699999999999999,0.0,-0.06699999999999999,5,-0.06699999999999999,0.0,-0.06699999999999999,5,-9.499929889050884e-18,2.775831045065301e-17,-1.401494842815093e-18,5,-0.06700000000000023,1.6996749443881478e-17,-0.06700000000000023,5,1.0,0.0,1.0,5,0.2807972952034551,0.024537545247862586,0.2805230456170311,5,0.7014428781379156,0.13303214444509281,0.6781304070579637,5,0.16155244464098292,0.13989700343001618,0.14321733480722024,5,0.029546999999999997,0.009855265014194193,0.031222000000000028,5,0.17769944464098292,0.13122234687504014,0.1550093348072202,5,8.326672684688674e-18,1.2412670766236363e-17,0.0,5,0.0,0.0,0.0,5,0.0,0.0,0.0,5,,,,0,,,,0,5.937900543212891,1.003276302982274,5.542850732803345,5,-0.12776903232730072,0.20347913227192604,1.0,0.2227973378284669,0.050224971501957545,1.0,-0.11923743794215316,0.38339789667507346,1.0,0.2227973378284669,0.050224971501957566,1.0,0.0,,,0.0,,,0.0,,,-1.0686697184647487e-17,0.361397006542376,1.0,0.0,1.0,1.0,0.0,,,-0.1157107694369484,0.18759910960282714,1.0,-0.1927519236128451,0.29271167279986715,1.0,-0.011778599999999972,0.02027720855779263,1.0,0.011778599999999974,0.020277208557792612,1.0,-8.326672684688674e-18,0.20799999999999982,1.0,8.326672684688674e-18,0.20799999999999982,1.0,0.0,,,0.0,,,-0.9073207378387451,0.13795942630704605,1.0
l1tcl_gold_dim_sweep,5e1199ef1252,AnchorOnly,OracleTargetTreated,50,50,5000,10,,0.5030995907970605,0.1743925278437139,0.4261883065711386,5,-0.15408020153494426,0.14267544909413438,-0.20331661543467272,5,0.13710038797030094,0.07961997344518693,0.13631661543467274,5,-0.0870802015349443,0.14267544909413438,-0.13631661543467274,5,,,,0,,,,0,0.0,0.0,0.0,5,,,,0,,,,0,,,,0,-0.06699999999999999,0.0,-0.06699999999999999,5,-0.06699999999999999,0.0,-0.06699999999999999,5,-9.236941607717942e-18,2.314569390097564e-17,-1.4464045175670305e-17,5,-0.06700000000000024,6.938893903907228e-18,-0.06700000000000024,5,1.0,0.0,1.0,5,0.40211778452816543,0.15790960810622348,0.3388351826920845,5,1.0008964857211515,0.33131423174899416,0.8736167137668857,5,0.06940789194938156,0.405516748656961,0.0013888454217422463,5,0.0225656,0.007244896845366385,0.019363000000000012,5,0.07857349194938154,0.41203898967654734,0.004604845421742255,5,4.9960036108132046e-17,3.9981518903631033e-17,5.551115123125783e-17,5,0.035369415328581566,0.03269980367400913,0.0502961333816464,5,0.2,0.44721359549995804,0.0,5,,,,0,,,,0,9.920449495315552,0.765278512567393,9.856949090957642,5,-0.2559940810552833,0.21978955701166467,1.0,0.0433437581002548,0.9044218538988027,1.0,-0.4328871709752584,0.06598175064419134,1.0,0.043343758100254856,0.9044218538988026,1.0,0.0,,,0.0,,,0.0,,,-3.0487564916980843e-17,0.07185349911407533,1.0,5.551115123125783e-18,0.5870496397870563,1.0,0.0,,,-0.25131962347487935,0.22628705687813822,1.0,-0.3544000316049215,0.25180509481384267,1.0,0.00987579999999998,0.5137151785617109,1.0,-0.00987579999999998,0.5137151785617108,1.0,-3.400058012914542e-17,0.1972608742639173,1.0,3.400058012914542e-17,0.1972608742639173,1.0,0.035369415328581566,0.07287169266837022,0.48841692906482786,0.2,0.373900966300059,1.0,2.413588285446167,0.008065357271907058,0.24196071815721173
l1tcl_gold_dim_sweep,5e1199ef1252,AnchorPlugin,FeasibleRestricted,50,50,5000,10,,0.4761583738584654,0.17990549189145438,0.5255279930082974,5,-0.12767480768545125,0.3825307359367533,0.04838265382223612,5,0.3143693355560152,0.16551874629021357,0.3232286683040634,5,-0.06067480768545128,0.38253073593675335,0.11538265382223609,5,,,,0,,,,0,0.0,0.0,0.0,5,,,,0,,,,0,,,,0,-0.06699999999999999,0.0,-0.06699999999999999,5,-0.06699999999999999,0.0,-0.06699999999999999,5,9.527373176229295e-18,2.136888328916153e-17,1.7494966047380693e-18,5,-0.06700000000000025,1.5515838457795457e-17,-0.06700000000000025,5,1.0,0.0,1.0,5,0.3927270177014716,0.15406146935949222,0.4410402874269457,5,0.922657797159706,0.3354060942232093,1.0009250828545444,5,0.06316349194938158,0.42538514085112566,0.013046845421742252,5,0.02880999999999998,0.021631144814826614,0.04033399999999998,5,0.0785734919493816,0.41203898967654734,0.00460484542174226,5,4.5102810375396986e-18,6.444211699335286e-18,0.0,5,0.23354992907856595,0.1423537441277178,0.20842369059124174,5,10.0,9.354143466934854,7.0,5,,,,0,,,,0,7.189661312103271,1.4173269364273167,7.337023496627808,5,-0.2829352979938783,0.01783780734010792,1.0,0.06974915194974785,0.6698086491847723,1.0,-0.2556182233895441,0.045470898686831844,1.0,0.06974915194974782,0.6698086491847723,1.0,0.0,,,0.0,,,0.0,,,-1.1723250133033604e-17,0.40777034185707034,1.0,-2.7755575615628915e-18,0.8466432357935875,1.0,0.0,,,-0.26071039030157317,0.025564884820715943,1.0,-0.43263872016636673,0.02595207932984041,1.0,0.003631400000000007,0.3498596109047828,1.0,-0.003631400000000007,0.3498596109047828,1.0,1.1449174941446926e-17,0.36790472969341415,1.0,-1.1449174941446926e-17,0.36790472969341415,1.0,0.23354992907856595,0.021418227965055388,0.48841692906482786,10.0,0.07513045462522976,1.0,-0.3171998977661133,0.5485366195588408,1.0
l1tcl_gold_dim_sweep,5e1199ef1252,DRLearner_PooledNoSite,OracleTargetTreated,50,50,5000,10,,0.14362070806527655,0.013319689978697381,0.14944516136091093,5,-0.0800328998438525,0.059042902760450114,-0.043777577220047006,5,0.04868865710627825,0.027113710568435784,0.04004029858598593,5,-0.01303289984385254,0.059042902760450114,0.02322242277995297,5,,,,0,,,,0,0.0,0.0,0.0,5,,,,0,,,,0,,,,0,-0.06699999999999999,0.0,-0.06699999999999999,5,-0.06699999999999999,0.0,-0.06699999999999999,5,-1.1288593967704543e-17,3.2829815683122246e-17,-5.326565396490107e-18,5,-0.06700000000000023,9.813077866773595e-18,-0.06700000000000023,5,1.0,0.0,1.0,5,0.1145239109474037,0.01052645591575729,0.11977395004799021,5,0.28450740608483543,0.030337442763407683,0.3010304318018463,5,0.07262389194938157,0.4121728471777707,-0.007388154578257751,5,0.0193496,0.009373225768112066,0.025393000000000006,5,0.07857349194938157,0.4120389896765473,0.004604845421742255,5,2.6367796834847467e-17,4.7671766637884715e-17,6.938893903907228e-18,5,,,,0,,,,0,,,,0,,,,0,1.7606324195861816,0.35634834309970814,1.6725337505340576,5,-0.6154729637870672,0.008796330881915263,0.8972257499553568,0.11739105979134654,0.7283341288467452,1.0,-0.5212989018392811,0.026720760084941817,1.0,0.11739105979134663,0.728334128846745,1.0,0.0,,,0.0,,,0.0,,,-3.253921727696744e-17,0.15558452176220403,1.0,1.6653345369377347e-17,0.23549636025944287,1.0,0.0,,,-0.538913497055641,0.014020718128472595,1.0,-1.0707891112412375,0.0038416998616528112,0.42642868464346206,0.013091799999999982,0.3369295606961545,1.0,-0.013091799999999982,0.3369295606961545,1.0,-1.0408340855860843e-17,0.7221518387750546,1.0,1.0408340855860843e-17,0.7221518387750546,1.0,,,,,,,-5.746228790283203,0.0001671167089682492,0.015541853934047176
l1tcl_gold_dim_sweep,5e1199ef1252,DRLearner_PooledWithSite,OracleTargetTreated,50,50,5000,10,,0.14242009221311785,0.012439986868476461,0.14729318087602883,5,-0.08022894295551544,0.054471454411877694,-0.05112589904237662,5,0.04437948026191496,0.026906740326514814,0.04014808699861139,5,-0.013228942955515457,0.054471454411877694,0.015874100957623358,5,,,,0,,,,0,0.0,0.0,0.0,5,,,,0,,,,0,,,,0,-0.06699999999999999,0.0,-0.06699999999999999,5,-0.06699999999999999,0.0,-0.06699999999999999,5,-8.33468783430914e-18,3.17131799987193e-17,3.311825915491548e-18,5,-0.06700000000000024,2.4037033579794548e-17,-0.06700000000000024,5,1.0,0.0,1.0,5,0.11359733718654907,0.00977234823174683,0.11779311705716525,5,0.280691822185151,0.03068821199164329,0.30057005954751503,5,0.07291869194938154,0.4117991117470489,-0.007254154578257755,5,0.019054800000000018,0.008749671576693586,0.023047999999999992,5,0.0785734919493816,0.41203898967654734,0.004604845421742258,5,2.0816681711721684e-18,4.654751537338637e-18,0.0,5,,,,0,,,,0,,,,0,,,,0,3.748541164398193,0.47886448061934617,3.737151622772217,5,-0.6166735796392259,0.008874668064636194,0.8972257499553568,0.11719501667968366,0.7297695593282041,1.0,-0.5256080786836443,0.026339888121498345,1.0,0.11719501667968366,0.7297695593282041,1.0,0.0,,,0.0,,,0.0,,,-2.9585311143572036e-17,0.17578278811107514,1.0,-2.7755575615628915e-18,0.8149020114591812,1.0,0.0,,,-0.5398400708164959,0.014113863669879285,1.0,-1.074604695140922,0.0037869685185563957,0.42414047407831634,0.013386599999999966,0.332841176488636,1.0,-0.013386599999999966,0.332841176488636,1.0,1.3877787807814457e-17,0.25768352199813527,1.0,-1.3877787807814457e-17,0.25768352199813527,1.0,,,,,,,-3.7583200454711916,0.0001499459731101725,0.014323872157029302
l1tcl_gold_dim_sweep,5e1199ef1252,EntropyBalancing,FeasibleRestricted,50,50,5000,10,,1.034148207714561,0.13791812003630108,1.021333045417361,5,0.2357076338259303,0.3311706470458897,0.3583562704712193,5,0.366608427356986,0.23709009505661963,0.42535627047121927,5,0.3027076338259302,0.33117064704588967,0.42535627047121927,5,,,,0,,,,0,0.0,0.0,0.0,5,,,,0,,,,0,,,,0,-0.06699999999999999,0.0,-0.06699999999999999,5,-0.06699999999999999,0.0,-0.06699999999999999,5,3.3012214943502553e-18,9.925806018087114e-18,-2.002693491645658e-18,5,-0.06700000000000024,1.8358587643600646e-17,-0.06700000000000023,5,1.0,0.0,1.0,5,0.8305749754666081,0.10831684494201949,0.8288446242991958,5,2.015384400280046,0.33897347046239457,2.033276870110993,5,0.05244349194938155,0.41241753497511946,-0.01690215457825775,5,0.039530000000000017,0.00855975805732846,0.04341599999999999,5,0.07857349194938157,0.41203898967654734,0.004604845421742251,5,3.95516952522712e-17,4.49423967894027e-17,1.734723475976807e-17,5,,,,0,,,,0,,,,0,,,,0,6.315552377700806,0.9116825581808341,6.063398122787476,5,0.27505453586221723,0.12345536623419284,1.0,0.43313159346112934,0.31783895049320793,1.0,-0.20337913158857326,0.20780137621423586,1.0,0.43313159346112934,0.31783895049320793,1.0,0.0,,,0.0,,,0.0,,,-1.794940181491264e-17,0.05087870984281646,1.0,5.551115123125783e-18,0.6884570897760041,1.0,0.0,,,0.1771375674635633,0.25378068178434643,1.0,0.6600878829539731,0.06776406409975592,1.0,-0.007088600000000028,0.6017338955304616,1.0,0.007088600000000028,0.6017338955304616,1.0,-2.3592239273284576e-17,0.4478861671803247,1.0,2.3592239273284576e-17,0.4478861671803247,1.0,,,,,,,-1.1913088321685792,0.059781848069205605,0.9312382877046016
